Date,Open,High,Low,Close,Adj Close,Volume
2022-11-10,0.214503,0.305488,0.212213,0.271687,0.271687,185635518
2022-11-11,0.271586,0.277488,0.251699,0.262568,0.262568,75181841
2022-11-12,0.262582,0.263466,0.240914,0.249294,0.249294,36752589
2022-11-13,0.249410,0.267945,0.241343,0.245047,0.245047,51216017
2022-11-14,0.244929,0.255770,0.234904,0.249326,0.249326,49243893
2022-11-15,0.249346,0.269406,0.243767,0.257587,0.257587,46359406
2022-11-16,0.257555,0.269662,0.247492,0.249998,0.249998,38577659
2022-11-17,0.249999,0.250137,0.243125,0.245963,0.245963,26165646
2022-11-18,0.245951,0.252678,0.242026,0.248546,0.248546,26306912
2022-11-19,0.248514,0.250019,0.241742,0.247449,0.247449,23408639
2022-11-20,0.247481,0.251320,0.232398,0.233682,0.233682,28422759
2022-11-21,0.233669,0.235543,0.222896,0.229195,0.229195,27924494
2022-11-22,0.229063,0.233512,0.221211,0.232782,0.232782,26939977
2022-11-23,0.232862,0.244497,0.232352,0.240161,0.240161,26921029
2022-11-24,0.240182,0.245565,0.237214,0.241685,0.241685,29890851
2022-11-25,0.241673,0.248511,0.233946,0.238734,0.238734,27049554
2022-11-26,0.238719,0.248755,0.237900,0.239987,0.239987,27120941
2022-11-27,0.239986,0.246406,0.237834,0.238018,0.238018,20148922
2022-11-28,0.238009,0.240819,0.227966,0.236886,0.236886,23195690
2022-11-29,0.236874,0.243507,0.234222,0.237783,0.237783,22282772
2022-11-30,0.237784,0.255574,0.237784,0.254663,0.254663,30121652
2022-12-01,0.254645,0.275337,0.246139,0.257345,0.257345,65320783
2022-12-02,0.257359,0.264984,0.250145,0.258764,0.258764,43830950
2022-12-03,0.258793,0.262454,0.252721,0.253545,0.253545,38225611
2022-12-04,0.253566,0.260814,0.252727,0.256088,0.256088,26008578
2022-12-05,0.256042,0.264280,0.246850,0.252174,0.252174,34317001
2022-12-06,0.252169,0.255205,0.249596,0.252056,0.252056,23169458
2022-12-07,0.252059,0.253902,0.238957,0.240159,0.240159,23970142
2022-12-08,0.240168,0.246460,0.237756,0.245485,0.245485,19002138
2022-12-09,0.245479,0.246854,0.240754,0.241126,0.241126,18043035
2022-12-10,0.241154,0.255325,0.241154,0.245414,0.245414,27682327
