Date,Open,High,Low,Close,Adj Close,Volume
2022-11-10,0.004417,0.005124,0.004389,0.004979,0.004979,1800
2022-11-11,0.004972,0.004987,0.004616,0.004733,0.004733,211
2022-11-12,0.004741,0.005783,0.004415,0.004583,0.004583,1553
2022-11-13,0.004582,0.004649,0.004467,0.004495,0.004495,585
2022-11-14,0.004500,0.004746,0.004342,0.004537,0.004537,501
2022-11-15,0.004554,0.004709,0.004451,0.004644,0.004644,2352
2022-11-16,0.004645,0.004713,0.004527,0.004593,0.004593,243
2022-11-17,0.004591,0.004609,0.004411,0.004505,0.004505,468
2022-11-18,0.004508,0.004603,0.004501,0.004565,0.004565,517
2022-11-19,0.004565,0.004679,0.004438,0.004648,0.004648,2850
2022-11-20,0.004648,0.004856,0.004564,0.004765,0.004765,4627
2022-11-21,0.004761,0.004839,0.004588,0.004752,0.004752,2215
2022-11-22,0.004755,0.004979,0.004678,0.004973,0.004973,603
2022-11-23,0.004956,0.005604,0.004933,0.005579,0.005579,911
2022-11-24,0.005575,0.005676,0.005500,0.005585,0.005585,268
2022-11-25,0.005585,0.005747,0.005534,0.005676,0.005676,1950
2022-11-26,0.005681,0.006032,0.005498,0.005544,0.005544,5472
2022-11-27,0.005543,0.005637,0.005408,0.005408,0.005408,1045
2022-11-28,0.005408,0.005455,0.005105,0.005197,0.005197,85
2022-11-29,0.005199,0.005412,0.005131,0.005237,0.005237,117
2022-11-30,0.005237,0.005411,0.005185,0.005324,0.005324,79
2022-12-01,0.005324,0.005350,0.005126,0.005179,0.005179,94
2022-12-02,0.005179,0.005210,0.005072,0.005210,0.005210,37
2022-12-03,0.005207,0.005228,0.005128,0.005194,0.005194,597
2022-12-04,0.005180,0.005220,0.005126,0.005199,0.005199,411
2022-12-05,0.005185,0.005312,0.005089,0.005160,0.005160,207
2022-12-06,0.005160,0.005195,0.005094,0.005172,0.005172,304
2022-12-07,0.005177,0.005200,0.005022,0.005159,0.005159,1201
2022-12-08,0.005159,0.005317,0.005122,0.005315,0.005315,306
2022-12-09,0.005315,0.005364,0.005218,0.005246,0.005246,905
2022-12-10,0.005241,0.005278,0.005200,0.005231,0.005231,213
2022-12-11,0.005231,0.005516,0.005216,0.005394,0.005394,2612
2022-12-12,0.005394,0.005403,0.005116,0.005203,0.005203,501
2022-12-13,0.005194,0.005258,0.004803,0.005084,0.005084,54
2022-12-14,0.005090,0.005212,0.004989,0.005038,0.005038,232
2022-12-15,0.005033,0.005099,0.004877,0.004907,0.004907,1200
2022-12-16,0.004910,0.005052,0.004114,0.004200,0.004200,3895
2022-12-17,0.004190,0.004424,0.003980,0.004406,0.004406,242
2022-12-18,0.004401,0.004632,0.004351,0.004580,0.004580,688
2022-12-19,0.004580,0.004623,0.004356,0.004410,0.004410,195
2022-12-20,0.004410,0.004636,0.004394,0.004608,0.004608,46
2022-12-21,0.004613,0.004625,0.004478,0.004486,0.004486,204
2022-12-22,0.004490,0.004531,0.004383,0.004497,0.004497,2
2022-12-23,0.004496,0.004552,0.004469,0.004496,0.004496,209
2022-12-24,0.004496,0.004515,0.004434,0.004447,0.004447,250
2022-12-25,0.004447,0.004498,0.004420,0.004435,0.004435,135
2022-12-26,0.004431,0.004477,0.004417,0.004477,0.004477,20
2022-12-27,0.004454,0.004540,0.004432,0.004502,0.004502,169
2022-12-28,0.004508,0.004532,0.004414,0.004462,0.004462,282
2022-12-29,0.004462,0.004537,0.004462,0.004524,0.004524,63
2022-12-30,0.004524,0.004536,0.004458,0.004487,0.004487,34
2022-12-31,0.004495,0.004531,0.004457,0.004490,0.004490,397
2023-01-01,0.004490,0.004522,0.004424,0.004502,0.004502,578
2023-01-02,0.004502,0.004533,0.004422,0.004504,0.004504,133
2023-01-03,0.004503,0.004535,0.004465,0.004499,0.004499,33
2023-01-04,0.004499,0.004788,0.004480,0.004742,0.004742,1
2023-01-05,0.004746,0.004763,0.004672,0.004724,0.004724,142
2023-01-06,0.004723,0.004803,0.004676,0.004799,0.004799,333
2023-01-07,0.004794,0.004863,0.004774,0.004799,0.004799,692
2023-01-08,0.004787,0.005051,0.004768,0.005051,0.005051,61
2023-01-09,0.005046,0.005221,0.005008,0.005021,0.005021,194
2023-01-10,0.005031,0.005159,0.005006,0.005158,0.005158,338
2023-01-11,0.005158,0.005260,0.005060,0.005256,0.005256,134
2023-01-12,0.005276,0.005374,0.005162,0.005348,0.005348,613
2023-01-13,0.005349,0.005578,0.005323,0.005552,0.005552,1209
2023-01-14,0.005534,0.005957,0.005527,0.005702,0.005702,4594
2023-01-15,0.005700,0.005718,0.005454,0.005654,0.005654,545
2023-01-16,0.005630,0.005718,0.005480,0.005607,0.005607,2293
